# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Wed Oct 31 09:45:07 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=0.9
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 0.9000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	6.6000	2.54708099	2.5471	1.5903	3.9982	4.1986	0.794	1.881	2.020	1.639	3.29233575	0
	0.015200	6.6000	2.59190297	2.5919	1.6496	4.0129	4.2058	0.646	1.805	1.934	1.575	3.29369617	0
	0.015200	6.6000	2.59999990	2.6000	1.6614	4.0159	4.2072	0.617	1.790	1.918	1.562	3.29393530	0
	0.015200	6.6000	2.60380530	2.6038	1.6668	4.0173	4.2078	0.603	1.783	1.910	1.556	3.29404712	0
	0.015200	6.6000	2.62934756	2.6293	1.7129	4.0299	4.2164	0.488	1.731	1.851	1.512	3.29478645	0
	0.015200	6.6000	2.64833307	2.6483	1.7511	4.0411	4.2265	0.392	1.693	1.808	1.482	3.29532409	0
	0.015200	6.6000	2.66456604	2.6646	1.7853	4.0519	4.2381	0.307	1.664	1.773	1.458	3.29577589	0
	0.015200	6.6000	2.68050051	2.6805	1.8166	4.0627	4.2523	0.228	1.642	1.745	1.442	3.29621243	0
	0.015200	6.6000	2.70695686	2.7070	1.8488	4.0767	4.2805	0.148	1.637	1.733	1.444	3.29692245	0
	0.015200	6.6000	2.75267029	2.7527	1.8502	4.0873	4.3287	0.145	1.691	1.783	1.504	3.29810786	0
	0.015200	6.6000	2.78714991	2.7871	1.8368	4.0883	4.3515	0.178	1.730	1.822	1.543	3.29896855	0
	0.015200	6.6000	2.79999995	2.8000	1.8416	4.0892	4.3524	0.166	1.723	1.814	1.537	3.29928207	0
	0.015200	6.6000	2.92028165	2.9203	1.8753	4.0961	4.3644	0.082	1.677	1.765	1.494	3.30204606	1
	0.015200	6.6000	3.00000000	3.0000	1.9200	4.1041	4.3634	-0.030	1.609	1.694	1.430	3.30372047	1
	0.015200	6.6000	3.20000005	3.2000	2.0266	4.1229	4.3602	-0.296	1.449	1.525	1.277	3.30745077	1
	0.015200	6.6000	3.40000010	3.4000	2.1261	4.1403	4.3564	-0.545	1.298	1.367	1.134	3.31060600	1
	0.015200	6.6000	3.59999990	3.6000	2.2190	4.1564	4.3528	-0.777	1.159	1.221	1.002	3.31329536	1
	0.015200	6.6000	3.79999995	3.8000	2.3069	4.1714	4.3484	-0.997	1.027	1.084	0.877	3.31560802	1
	0.015200	6.6000	4.00000000	4.0000	2.3892	4.1855	4.3448	-1.203	0.906	0.956	0.762	3.31761289	1
	0.015200	6.6000	4.19999981	4.2000	2.4673	4.1986	4.3403	-1.398	0.789	0.834	0.650	3.31935763	1
	0.015200	6.6000	4.40000010	4.4000	2.5416	4.2110	4.3361	-1.584	0.678	0.718	0.545	3.32088280	1
	0.015200	6.6000	4.59999990	4.6000	2.6120	4.2226	4.3313	-1.760	0.571	0.606	0.443	3.32222414	1
	0.015200	6.6000	4.80000019	4.8000	2.6795	4.2337	4.3266	-1.929	0.468	0.500	0.346	3.32341027	1
	0.015200	6.6000	5.00000000	5.0000	2.7433	4.2442	4.3225	-2.088	0.372	0.399	0.254	3.32446504	1
	0.015200	6.6000	5.19999981	5.2000	2.8037	4.2532	4.3150	-2.239	0.274	0.298	0.160	3.32540512	1
	0.015200	6.6000	5.40000010	5.4000	2.8627	4.2628	4.3108	-2.387	0.184	0.204	0.074	3.32624483	1
