# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Mon Nov 26 12:34:44 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=2.
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 2.0000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP    B_T     V_T     J       H       Ks	int_IMF	stage
	0.015200	6.6000	2.36981130	2.3698	1.6698	3.9451	3.8755	0.596	2.435	2.836	1.874	3.391	2.758	1.093	0.880	0.740	3.28630447	0
	0.015200	6.6000	2.38432026	2.3843	1.6965	3.9592	3.9078	0.529	2.426	2.811	1.878	3.340	2.735	1.121	0.917	0.779	3.28684044	0
	0.015200	6.6000	2.39930701	2.3993	1.7200	3.9732	3.9429	0.470	2.431	2.803	1.895	3.310	2.729	1.157	0.961	0.827	3.28738546	0
	0.015200	6.6000	2.40000010	2.4000	1.7211	3.9739	3.9446	0.467	2.432	2.803	1.895	3.308	2.729	1.159	0.963	0.829	3.28741050	0
	0.015200	6.6000	2.40290356	2.4029	1.7256	3.9767	3.9519	0.456	2.434	2.802	1.900	3.304	2.729	1.167	0.972	0.839	3.28751516	0
	0.015200	6.6000	2.41844749	2.4184	1.7417	3.9900	3.9920	0.416	2.457	2.815	1.934	3.301	2.745	1.219	1.030	0.901	3.28806949	0
	0.015200	6.6000	2.44018936	2.4402	1.7338	4.0011	4.0480	0.436	2.532	2.883	2.016	3.359	2.815	1.315	1.130	1.005	3.28883004	0
	0.015200	6.6000	2.46085000	2.4609	1.7013	4.0046	4.0980	0.517	2.630	2.980	2.117	3.455	2.913	1.420	1.237	1.112	3.28953743	0
	0.015200	6.6000	2.47500181	2.4750	1.6696	4.0035	4.1281	0.596	2.705	3.055	2.190	3.532	2.987	1.491	1.308	1.183	3.29001355	0
	0.015200	6.6000	2.48834252	2.4883	1.6392	4.0013	4.1519	0.672	2.769	3.121	2.253	3.602	3.053	1.552	1.368	1.241	3.29045630	0
	0.015200	6.6000	2.50282240	2.5028	1.6123	3.9988	4.1714	0.739	2.824	3.178	2.306	3.663	3.109	1.601	1.416	1.289	3.29093003	0
	0.015200	6.6000	2.53677773	2.5368	1.5917	3.9978	4.1939	0.791	2.871	3.225	2.352	3.713	3.156	1.646	1.461	1.333	3.29201412	0
	0.015200	6.6000	2.54708099	2.5471	1.5903	3.9982	4.1986	0.794	2.876	3.230	2.357	3.718	3.161	1.652	1.467	1.339	3.29233575	0
	0.015200	6.6000	2.59190297	2.5919	1.6496	4.0129	4.2058	0.646	2.803	3.148	2.293	3.619	3.081	1.606	1.426	1.303	3.29369617	0
